,ID,Title,Author,Org
2473,571,Visualizing Uncertainty and Alternatives in Event Sequence Predictions, Nan Cao,Tongji University
2474,572,Towards Understanding the Design of Positive Pre-sleep Through a Neurofeedback Artistic Experience, Nathan Arthur Semertzidis,RMIT University
2475,572,Towards Understanding the Design of Positive Pre-sleep Through a Neurofeedback Artistic Experience, Betty Sargeant,RMIT University
2476,572,Towards Understanding the Design of Positive Pre-sleep Through a Neurofeedback Artistic Experience, Justin Dwyer,RMIT University
2477,572,Towards Understanding the Design of Positive Pre-sleep Through a Neurofeedback Artistic Experience, Florian Floyd Mueller,RMIT University
2478,572,Towards Understanding the Design of Positive Pre-sleep Through a Neurofeedback Artistic Experience, Fabio Zambetta,RMIT University
2479,573,MessageOnTap: A Suggestive Interface to Facilitate Messaging-related Tasks, Fanglin Chen,Carnegie Mellon University
2480,573,MessageOnTap: A Suggestive Interface to Facilitate Messaging-related Tasks, Kewei Xia,Wuhan University
2481,573,MessageOnTap: A Suggestive Interface to Facilitate Messaging-related Tasks, Karan Dhabalia,Carnegie Mellon University
2482,573,MessageOnTap: A Suggestive Interface to Facilitate Messaging-related Tasks, Jason I. Hong,Carnegie Mellon University
2483,574,HeatCraft: Designing Playful Experiences with Ingestible Sensors via Localized Thermal Stimuli, Zhuying Li,RMIT University
2484,574,HeatCraft: Designing Playful Experiences with Ingestible Sensors via Localized Thermal Stimuli, Yan Wang,RMIT University
2485,574,HeatCraft: Designing Playful Experiences with Ingestible Sensors via Localized Thermal Stimuli, Wei Wang,University of Melbourne
2486,574,HeatCraft: Designing Playful Experiences with Ingestible Sensors via Localized Thermal Stimuli, Chen,University of Melbourne
2487,574,HeatCraft: Designing Playful Experiences with Ingestible Sensors via Localized Thermal Stimuli, Ti Hoang,RMIT University
2488,574,HeatCraft: Designing Playful Experiences with Ingestible Sensors via Localized Thermal Stimuli, Stefan Greuter,Deakin University
2489,574,HeatCraft: Designing Playful Experiences with Ingestible Sensors via Localized Thermal Stimuli, Florian Floyd Mueller,RMIT University
2490,575,TalkTraces: Real-Time Capture and Visualization of Verbal Content in Meetings, Senthil Chandrasegaran,University of California Davis
2491,575,TalkTraces: Real-Time Capture and Visualization of Verbal Content in Meetings, Chris Bryan,Arizona State University
2492,575,TalkTraces: Real-Time Capture and Visualization of Verbal Content in Meetings, Hidekazu Shidara,University of California Davis
2493,575,TalkTraces: Real-Time Capture and Visualization of Verbal Content in Meetings, Tung-Yen Chuang,University of California Davis
2494,575,TalkTraces: Real-Time Capture and Visualization of Verbal Content in Meetings, Kwan-Liu Ma,University of California Davis
2495,576,DreamGigs: Designing a Tool to Empower Low-Resource Job Seekers, Tawanna R. Dillahunt,University of Michigan
2496,576,DreamGigs: Designing a Tool to Empower Low-Resource Job Seekers, Alex Lu,University of Michigan
2497,577,Gamut: A Design Probe to Understand How Data Scientists Understand Machine Learning Models, Fred Hohman,Georgia Institute of Technology
2498,577,Gamut: A Design Probe to Understand How Data Scientists Understand Machine Learning Models, Andrew Head,University of California Berkeley
2499,577,Gamut: A Design Probe to Understand How Data Scientists Understand Machine Learning Models, Rich Caruana,Microsoft Research
2500,577,Gamut: A Design Probe to Understand How Data Scientists Understand Machine Learning Models, Robert DeLine,Microsoft Research
2501,577,Gamut: A Design Probe to Understand How Data Scientists Understand Machine Learning Models, Steven M. Drucker,Microsoft Research
2502,578,Guerilla Warfare and the Use of New (and Some Old) Technology: Lessons from FARC's Armed Struggle in Colombia, Debora de Castro Leal,University of Siegen
2503,578,Guerilla Warfare and the Use of New (and Some Old) Technology: Lessons from FARC's Armed Struggle in Colombia, Max Krueger,University of Siegen
2504,578,Guerilla Warfare and the Use of New (and Some Old) Technology: Lessons from FARC's Armed Struggle in Colombia, Kaoru Misaki,International Institute of Socio-Informatics
2505,578,Guerilla Warfare and the Use of New (and Some Old) Technology: Lessons from FARC's Armed Struggle in Colombia, David Randall,University of Siegen
2506,578,Guerilla Warfare and the Use of New (and Some Old) Technology: Lessons from FARC's Armed Struggle in Colombia, Volker Wulf,University of Siegen
2507,579,Abstract Machines: Overlaying Virtual Worlds on Physical Rides, Paul Tennent,University of Nottingham
2508,579,Abstract Machines: Overlaying Virtual Worlds on Physical Rides, Joe Marshall,University of Nottingham
2509,579,Abstract Machines: Overlaying Virtual Worlds on Physical Rides, Patrick Brundell,University of Nottingham
2510,579,Abstract Machines: Overlaying Virtual Worlds on Physical Rides, Brendan Walker,University of Nottingham
2511,579,Abstract Machines: Overlaying Virtual Worlds on Physical Rides, Steve Benford,University of Nottingham
2512,580,What's Missing: The Role of Instructional Design in Children's Games-Based Learning, Laura Benton,University College London
2513,580,What's Missing: The Role of Instructional Design in Children's Games-Based Learning, Asimina Vasalou,University College London
2514,580,What's Missing: The Role of Instructional Design in Children's Games-Based Learning, Wolmet Barendregt,University of Gothenburg
2515,580,What's Missing: The Role of Instructional Design in Children's Games-Based Learning, Leona Bunting,University of Gothenburg
2516,580,What's Missing: The Role of Instructional Design in Children's Games-Based Learning, Andrea Revesz,University College London
2517,581,Impacts of Telemanipulation in Robotic Assisted Surgery, Ignacio Avellino,Sorbonne Universite
2518,581,Impacts of Telemanipulation in Robotic Assisted Surgery, Gilles Bailly,Sorbonne Universite
2519,581,Impacts of Telemanipulation in Robotic Assisted Surgery, Geoffroy Canlorbe,Hopital Pitie Salpetriere
2520,581,Impacts of Telemanipulation in Robotic Assisted Surgery, Jeremie Belgihti,Hopital Pitie Salpetriere
2521,581,Impacts of Telemanipulation in Robotic Assisted Surgery, Guillaume Morel,Sorbonne Universite
2522,581,Impacts of Telemanipulation in Robotic Assisted Surgery, Marie-Aude Vitrani,Sorbonne Universite
2523,582,SmartManikin: Virtual Humans with Agency for Design Tools, Bokyung Lee,Korea Advanced Institute of Science and Technology
2524,582,SmartManikin: Virtual Humans with Agency for Design Tools, Taeil Jin,Korea Advanced Institute of Science and Technology
2525,582,SmartManikin: Virtual Humans with Agency for Design Tools, Sung-Hee Lee,Korea Advanced Institute of Science and Technology
2526,582,SmartManikin: Virtual Humans with Agency for Design Tools, Daniel Saakes,Korea Advanced Institute of Science and Technology
2527,583,TrackCap: Enabling Smartphones for 3D Interaction on Mobile Head-Mounted Displays, Peter Mohr,Graz University of Technology
2528,583,TrackCap: Enabling Smartphones for 3D Interaction on Mobile Head-Mounted Displays, Markus Tatzgern,Salzburg University of Applied Sciences
2529,583,TrackCap: Enabling Smartphones for 3D Interaction on Mobile Head-Mounted Displays, Tobias Langlotz,University of Otago
2530,583,TrackCap: Enabling Smartphones for 3D Interaction on Mobile Head-Mounted Displays, Andreas Lang,Graz University of Technology
2531,583,TrackCap: Enabling Smartphones for 3D Interaction on Mobile Head-Mounted Displays, Dieter Schmalstieg,Graz University of Technology
2532,583,TrackCap: Enabling Smartphones for 3D Interaction on Mobile Head-Mounted Displays, Denis Kalkofen,Graz University of Technology
2533,584,Continuous Evaluation of Video Lectures from Real-Time Difficulty Self-Report, Namrata Srivastava,University of Melbourne
2534,584,Continuous Evaluation of Video Lectures from Real-Time Difficulty Self-Report, Eduardo Velloso,University of Melbourne
2535,584,Continuous Evaluation of Video Lectures from Real-Time Difficulty Self-Report, Jason M. Lodge,University of Queensland
2536,584,Continuous Evaluation of Video Lectures from Real-Time Difficulty Self-Report, Sarah Erfani,The University of Melbourne
2537,584,Continuous Evaluation of Video Lectures from Real-Time Difficulty Self-Report, James Bailey,The University of Melbourne
2538,585,Group Interactions in Location-Based Gaming: A Case Study of Raiding in Pokemon GO, Arpita Bhattacharya,University of Washington
2539,585,Group Interactions in Location-Based Gaming: A Case Study of Raiding in Pokemon GO, Travis W. Windleharth,University of Washington
2540,585,Group Interactions in Location-Based Gaming: A Case Study of Raiding in Pokemon GO, Rio Anthony Ishii,University of Washington
2541,585,Group Interactions in Location-Based Gaming: A Case Study of Raiding in Pokemon GO, Ivy M. Acevedo,University of Washington
2542,585,Group Interactions in Location-Based Gaming: A Case Study of Raiding in Pokemon GO, Cecilia R. Aragon,University of Washington
2543,585,Group Interactions in Location-Based Gaming: A Case Study of Raiding in Pokemon GO, Julie A. Kientz,University of Washington
2544,585,Group Interactions in Location-Based Gaming: A Case Study of Raiding in Pokemon GO, Jason C. Yip,University of Washington
2545,585,Group Interactions in Location-Based Gaming: A Case Study of Raiding in Pokemon GO, Jin Ha Lee,University of Washington
2546,586,Interstices: Sustained Spatial Relationships between Hands and Surfaces Reveal Anticipated Action, Andrew M. Webb,Inria Universite Paris-Saclay and Texas AM University
2547,586,Interstices: Sustained Spatial Relationships between Hands and Surfaces Reveal Anticipated Action, Hannah Fowler,Texas AM University
2548,586,Interstices: Sustained Spatial Relationships between Hands and Surfaces Reveal Anticipated Action, Andruid Kerne,Texas AM University
2549,586,Interstices: Sustained Spatial Relationships between Hands and Surfaces Reveal Anticipated Action, Galen Newman,Texas AM University
2550,586,Interstices: Sustained Spatial Relationships between Hands and Surfaces Reveal Anticipated Action, Jun-Hyun Kim,Michigan State University
2551,586,Interstices: Sustained Spatial Relationships between Hands and Surfaces Reveal Anticipated Action, Wendy E. Mackay,Inria Universite Paris-Saclay
2552,587,Vulnerability & Blame: Making Sense of Unauthorized Access to Smartphones, Diogo Marques,Universidade de Lisboa
2553,587,Vulnerability & Blame: Making Sense of Unauthorized Access to Smartphones, Tiago Guerreiro,Universidade de Lisboa
2554,587,Vulnerability & Blame: Making Sense of Unauthorized Access to Smartphones, Luis Carrico,Universidade de Lisboa
2555,587,Vulnerability & Blame: Making Sense of Unauthorized Access to Smartphones, Ivan Beschastnikh,University of British Columbia
2556,587,Vulnerability & Blame: Making Sense of Unauthorized Access to Smartphones, Konstantin Beznosov,University of British Columbia
2557,588,Understanding Online News Behaviors, Frank Bentley,Yahoo
2558,588,Understanding Online News Behaviors, Katie Quehl,Yahoo
2559,588,Understanding Online News Behaviors, Jordan Wirfs-Brock,Yahoo
2560,588,Understanding Online News Behaviors, Melissa Bica,Yahoo
2561,589,VelociWatch: Designing and Evaluating a Virtual Keyboard for the Input of Challenging Text, Keith Vertanen,Michigan Technological University
2562,589,VelociWatch: Designing and Evaluating a Virtual Keyboard for the Input of Challenging Text, Dylan Gaines,Michigan Technological University
2563,589,VelociWatch: Designing and Evaluating a Virtual Keyboard for the Input of Challenging Text, Crystal Fletcher,Michigan Technological University
2564,589,VelociWatch: Designing and Evaluating a Virtual Keyboard for the Input of Challenging Text, Alex M. Stanage,Michigan Technological University
2565,589,VelociWatch: Designing and Evaluating a Virtual Keyboard for the Input of Challenging Text, Robbie Watling,Michigan Technological University
2566,589,VelociWatch: Designing and Evaluating a Virtual Keyboard for the Input of Challenging Text, Per Ola Kristensson,University of Cambridge
2567,590,Co-Designing Food Trackers with Dietitians: Identifying Design Opportunities for Food Tracker Customization, Yuhan Luo,University of Maryland College Park
2568,590,Co-Designing Food Trackers with Dietitians: Identifying Design Opportunities for Food Tracker Customization, Peiyi Liu,University of Maryland College Park
2569,590,Co-Designing Food Trackers with Dietitians: Identifying Design Opportunities for Food Tracker Customization, Eun Kyoung Choe,University of Maryland College Park
2570,591,Engaging Low-Income African American Older Adults in Health Discussions through Community-based Design Workshops, Christina N. Harrington,Northwestern University
2571,591,Engaging Low-Income African American Older Adults in Health Discussions through Community-based Design Workshops, Katya Borgos-Rodriguez,Northwestern University
2572,591,Engaging Low-Income African American Older Adults in Health Discussions through Community-based Design Workshops, Anne Marie Piper,Northwestern University
2573,592,It's My Data! Tensions Among Stakeholders of a Learning Analytics Dashboard, Kaiwen Sun,University of Michigan
2574,592,It's My Data! Tensions Among Stakeholders of a Learning Analytics Dashboard, Abraham H. Mhaidli,University of Michigan
2575,592,It's My Data! Tensions Among Stakeholders of a Learning Analytics Dashboard, Sonakshi Watel,University of Michigan
2576,592,It's My Data! Tensions Among Stakeholders of a Learning Analytics Dashboard, Christopher A. Brooks,University of Michigan
2577,592,It's My Data! Tensions Among Stakeholders of a Learning Analytics Dashboard, Florian Schaub,University of Michigan
2578,593,Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children, Giorgio Roffo,University of Glasgow
2579,593,Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children, Dong-Bach Vo,University of Glasgow
2580,593,Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children, Mohammad Tayarani,University of Glasgow
2581,593,Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children, Maki Rooksby,University of Glasgow
2582,593,Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children, Alessandra Sorrentino,University of Glasgow
2583,593,Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children, Simona Di Folco,University of Edinburgh
2584,593,Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children, Helen Minnis,University of Glasgow
2585,593,Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children, Stephen Brewster,University of Glasgow
2586,593,Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children, Alessandro Vinciarelli,University of Glasgow
2587,594,360proto: Making Interactive Virtual Reality & Augmented Reality Prototypes from Paper, Michael Nebeling,University of Michigan
2588,594,360proto: Making Interactive Virtual Reality & Augmented Reality Prototypes from Paper, Katy Madier,University of Michigan
2589,595,A Walk on the Child Side: Investigating Parents' and Children's Experience and Perspective on Mobile Technology for Outdoor Child Independent Mobility, Michela Ferron,Fondazione Bruno Kessler
2590,595,A Walk on the Child Side: Investigating Parents' and Children's Experience and Perspective on Mobile Technology for Outdoor Child Independent Mobility, Chiara Leonardi,Fondazione Bruno Kessler
2591,595,A Walk on the Child Side: Investigating Parents' and Children's Experience and Perspective on Mobile Technology for Outdoor Child Independent Mobility, Paolo Massa,Fondazione Bruno Kessler
2592,595,A Walk on the Child Side: Investigating Parents' and Children's Experience and Perspective on Mobile Technology for Outdoor Child Independent Mobility, Gianluca Schiavo,Fondazione Bruno Kessler
2593,595,A Walk on the Child Side: Investigating Parents' and Children's Experience and Perspective on Mobile Technology for Outdoor Child Independent Mobility, Amy L. Murphy,Fondazione Bruno Kessler
2594,595,A Walk on the Child Side: Investigating Parents' and Children's Experience and Perspective on Mobile Technology for Outdoor Child Independent Mobility, Elisabetta Farella,Fondazione Bruno Kessler
2595,596,Voice Presentation Attack Detection through Text-Converted Voice Command Analysis, Il-Youp Kwak,Samsung Research
2596,596,Voice Presentation Attack Detection through Text-Converted Voice Command Analysis, Jun Ho Huh,Samsung Research
2597,596,Voice Presentation Attack Detection through Text-Converted Voice Command Analysis, Seung Taek Han,Samsung Research
2598,596,Voice Presentation Attack Detection through Text-Converted Voice Command Analysis, Iljoo Kim,Samsung Research
2599,596,Voice Presentation Attack Detection through Text-Converted Voice Command Analysis, Jiwon Yoon,Korea University
2600,597,"Emotion and Experience in Negotiating HIV-Related Digital Resources: ""It's not just a runny nose!""", Aneesha Singh,University College London
2601,597,"Emotion and Experience in Negotiating HIV-Related Digital Resources: ""It's not just a runny nose!""", Jo Gibbs,University College London
2602,597,"Emotion and Experience in Negotiating HIV-Related Digital Resources: ""It's not just a runny nose!""", Ann Blandford,University College London
2603,598,Improving Fairness in Machine Learning Systems: What Do Industry Practitioners Need?, Kenneth Holstein,Carnegie Mellon University
2604,598,Improving Fairness in Machine Learning Systems: What Do Industry Practitioners Need?, Jennifer Wortman Vaughan,Microsoft Research
2605,598,Improving Fairness in Machine Learning Systems: What Do Industry Practitioners Need?, Hal Daume,Microsoft Research
2606,598,Improving Fairness in Machine Learning Systems: What Do Industry Practitioners Need?, Miro Dudik,Microsoft Research
2607,598,Improving Fairness in Machine Learning Systems: What Do Industry Practitioners Need?, Hanna Wallach,Microsoft Research
2608,599,Designing Theory-Driven User-Centric Explainable AI, Danding Wang,National University of Singapore
2609,599,Designing Theory-Driven User-Centric Explainable AI, Qian Yang,Carnegie Mellon University
2610,599,Designing Theory-Driven User-Centric Explainable AI, Ashraf Abdul,National University of Singapore
2611,599,Designing Theory-Driven User-Centric Explainable AI, Brian Y. Lim,National University of Singapore
2612,600,Emotion Work in Experience-Centered Design, Madeline Balaam,KTH Royal Institute of Technology
2613,600,Emotion Work in Experience-Centered Design, Rob Comber,KTH Royal Institute of Technology
2614,600,Emotion Work in Experience-Centered Design, Rachel E. Clarke,Northumbria University
2615,600,Emotion Work in Experience-Centered Design, Charles Windlin,KTH Royal Institute of Technology
2616,600,Emotion Work in Experience-Centered Design, Anna Stahl (RISE,KTH Royal Institute of Technology
2617,600,Emotion Work in Experience-Centered Design, Research Institutes of Sweden),KTH Royal Institute of Technology
2618,600,Emotion Work in Experience-Centered Design, Kristina Hook,KTH Royal Institute of Technology
2619,600,Emotion Work in Experience-Centered Design, Geraldine Fitzpatrick,Technische Universitat Wien
2620,601,Voice as a Design Material: Sociophonetic Inspired Design Strategies in Human-Computer Interaction, Selina Jeanne Sutton,Northumbria University
2621,601,Voice as a Design Material: Sociophonetic Inspired Design Strategies in Human-Computer Interaction, Paul Foulkes,University of York
2622,601,Voice as a Design Material: Sociophonetic Inspired Design Strategies in Human-Computer Interaction, David Kirk,Northumbria University
2623,601,Voice as a Design Material: Sociophonetic Inspired Design Strategies in Human-Computer Interaction, Shaun Lawson,Northumbria University
2624,602,A Promise Is A Promise: The Effect of Commitment Devices on Computer Security Intentions, Alisa Frik,International Computer Science Institute
2625,602,A Promise Is A Promise: The Effect of Commitment Devices on Computer Security Intentions, Nathan Malkin,University of California Berkeley
2626,602,A Promise Is A Promise: The Effect of Commitment Devices on Computer Security Intentions, Marian Harbach,International Computer Science Institute
2627,602,A Promise Is A Promise: The Effect of Commitment Devices on Computer Security Intentions, Eyal Peer,Hebrew University of Jerusalem
2628,602,A Promise Is A Promise: The Effect of Commitment Devices on Computer Security Intentions, Serge Egelman,University of California Berkeley
2629,603,Security – Visible Yet Unseen?: How Displaying Security Mechanisms Impacts User Experience and Perceived Security, Verena Distler,University of Luxembourg
2630,603,Security – Visible Yet Unseen?: How Displaying Security Mechanisms Impacts User Experience and Perceived Security, Marie-Laure Zollinger,University of Luxembourg
2631,603,Security – Visible Yet Unseen?: How Displaying Security Mechanisms Impacts User Experience and Perceived Security, Carine Lallemand,University of Luxembourg
2632,603,Security – Visible Yet Unseen?: How Displaying Security Mechanisms Impacts User Experience and Perceived Security, Peter B. Roenne,University of Luxembourg
2633,603,Security – Visible Yet Unseen?: How Displaying Security Mechanisms Impacts User Experience and Perceived Security, Peter Y. A. Ryan,University of Luxembourg
2634,603,Security – Visible Yet Unseen?: How Displaying Security Mechanisms Impacts User Experience and Perceived Security, Vincent Koenig,University of Luxembourg
2635,604,Designing User Interface Elements to Improve the Quality and Civility of Discourse in Online Commenting Behaviors, Joseph Seering,Carnegie Mellon University
2636,604,Designing User Interface Elements to Improve the Quality and Civility of Discourse in Online Commenting Behaviors, Tianmi Fang,Carnegie Mellon University
2637,604,Designing User Interface Elements to Improve the Quality and Civility of Discourse in Online Commenting Behaviors, Luca Damasco,Carnegie Mellon University
2638,604,Designing User Interface Elements to Improve the Quality and Civility of Discourse in Online Commenting Behaviors, Mianhong 'Cherie' Chen,Carnegie Mellon University
2639,604,Designing User Interface Elements to Improve the Quality and Civility of Discourse in Online Commenting Behaviors, Likang Sun,Carnegie Mellon University
2640,604,Designing User Interface Elements to Improve the Quality and Civility of Discourse in Online Commenting Behaviors, Geoff Kaufman,Carnegie Mellon University
2641,605,"The ""Comadre"" Project: An Asset-Based Design Approach to Connecting Low-Income Latinx Families to Out-of-School Learning Opportunities", Alexander Cho,University of California Irvine
2642,605,"The ""Comadre"" Project: An Asset-Based Design Approach to Connecting Low-Income Latinx Families to Out-of-School Learning Opportunities", Roxana G. Herrera,University of California Irvine
2643,605,"The ""Comadre"" Project: An Asset-Based Design Approach to Connecting Low-Income Latinx Families to Out-of-School Learning Opportunities", Luis Chaidez,University of California Irvine
2644,605,"The ""Comadre"" Project: An Asset-Based Design Approach to Connecting Low-Income Latinx Families to Out-of-School Learning Opportunities", Adilene Uriostegui,University of California Irvine
2645,606,Warping Deixis: Distorting Gestures to Enhance Collaboration, Mauricio Sousa,University of Lisbon
2646,606,Warping Deixis: Distorting Gestures to Enhance Collaboration, Rafael Kufner dos Anjos,University of Lisbon
2647,606,Warping Deixis: Distorting Gestures to Enhance Collaboration, Daniel Mendes,University of Lisbon
2648,606,Warping Deixis: Distorting Gestures to Enhance Collaboration, Mark Billinghurst,University of South Australia
2649,606,Warping Deixis: Distorting Gestures to Enhance Collaboration, Joaquim Jorge,University of Lisbon
2650,607,The Mental Image Revealed by Gaze Tracking, Xi Wang,Technische Universitat Berlin
2651,607,The Mental Image Revealed by Gaze Tracking, Andreas Ley,Technische Universitat Berlin
2652,607,The Mental Image Revealed by Gaze Tracking, Sebastian Koch,Technische Universitat Berlin
2653,607,The Mental Image Revealed by Gaze Tracking, David Lindlbauer,Technische Universitat Berlin
2654,607,The Mental Image Revealed by Gaze Tracking, James Hays,Georgia Institute of Technology
2655,607,The Mental Image Revealed by Gaze Tracking, Kenneth Holmqvist,Universitat Regensburg
2656,607,The Mental Image Revealed by Gaze Tracking, Marc Alexa,Technische Universitat Berlin
2657,608,Care and Design: An Ethnography of Mutual Recognition in the Context of Advanced Dementia, Sarah Foley,University College Cork
2658,608,Care and Design: An Ethnography of Mutual Recognition in the Context of Advanced Dementia, Nadia Pantidi,University College Cork
2659,608,Care and Design: An Ethnography of Mutual Recognition in the Context of Advanced Dementia, John McCarthy,University College Cork
2660,609,Communication Cost of Single-user Gesturing Tool in Laparoscopic Surgical Training, Yuanyuan Feng,University of Maryland
2661,609,Communication Cost of Single-user Gesturing Tool in Laparoscopic Surgical Training, Katie Li,Pomona College
2662,609,Communication Cost of Single-user Gesturing Tool in Laparoscopic Surgical Training, Azin Semsar,University of Maryland
2663,609,Communication Cost of Single-user Gesturing Tool in Laparoscopic Surgical Training, Hannah McGowan,University of Maryland
2664,609,Communication Cost of Single-user Gesturing Tool in Laparoscopic Surgical Training, Jacqueline Mun,Vassar College
2665,609,Communication Cost of Single-user Gesturing Tool in Laparoscopic Surgical Training, H. Reza Zahiri,Anne Arundel Medical Center
2666,609,Communication Cost of Single-user Gesturing Tool in Laparoscopic Surgical Training, Ivan George,Johns Hopkins University
2667,609,Communication Cost of Single-user Gesturing Tool in Laparoscopic Surgical Training, Adrian Park,Anne Arundel Medical Center
2668,609,Communication Cost of Single-user Gesturing Tool in Laparoscopic Surgical Training, Andrea Kleinsmith,University of Maryland
2669,609,Communication Cost of Single-user Gesturing Tool in Laparoscopic Surgical Training, Helena M. Mentis,University of Maryland
2670,610,Resolving Target Ambiguity in 3D Gaze Interaction through VOR Depth Estimation, Diako Mardanbegi,Lancaster University
2671,610,Resolving Target Ambiguity in 3D Gaze Interaction through VOR Depth Estimation, Tobias Langlotz,University of Otago
2672,610,Resolving Target Ambiguity in 3D Gaze Interaction through VOR Depth Estimation, Hans Gellersen,Lancaster University
2673,611,Slow Robots for Unobtrusive Posture Correction, Joon-Gi Shin,Korea Advanced Institute of Science and Technology
2674,611,Slow Robots for Unobtrusive Posture Correction, Eiji Onchi,University of Tsukuba
2675,611,Slow Robots for Unobtrusive Posture Correction, Maria Jose Reyes,Korea Advanced Institute of Science and Technology
2676,611,Slow Robots for Unobtrusive Posture Correction, Junbong Song,teamVoid
2677,611,Slow Robots for Unobtrusive Posture Correction, Uichin Lee,Korea Advanced Institute of Science and Technology
2678,611,Slow Robots for Unobtrusive Posture Correction, Seung-Hee Lee,University of Tsukuba
2679,611,Slow Robots for Unobtrusive Posture Correction, Daniel Saakes,Korea Advanced Institute of Science and Technology
2680,612,Understanding Digitally-Mediated Empathy: An Exploration of Visual Narrative and Biosensory Informational Cues, Max T. Curran,University of California Berkeley
2681,612,Understanding Digitally-Mediated Empathy: An Exploration of Visual Narrative and Biosensory Informational Cues, Jeremy Raboff Gordon,University of California Berkeley
2682,612,Understanding Digitally-Mediated Empathy: An Exploration of Visual Narrative and Biosensory Informational Cues, Lily Lin,University of California Berkeley
2683,612,Understanding Digitally-Mediated Empathy: An Exploration of Visual Narrative and Biosensory Informational Cues, Priyashri Kamlesh Sridhar,Singapore University of Technology and Design
2684,612,Understanding Digitally-Mediated Empathy: An Exploration of Visual Narrative and Biosensory Informational Cues, John Chuang,University of California Berkeley
2685,613,Understanding Personal Productivity: How Knowledge Workers Define Evaluate and Reflect on Their Productivity, Young-Ho Kim,Seoul National University
2686,613,Understanding Personal Productivity: How Knowledge Workers Define Evaluate and Reflect on Their Productivity, Eun Kyoung Choe,University of Maryland College Park
2687,613,Understanding Personal Productivity: How Knowledge Workers Define Evaluate and Reflect on Their Productivity, Bongshin Lee,Microsoft Research
2688,613,Understanding Personal Productivity: How Knowledge Workers Define Evaluate and Reflect on Their Productivity, Jinwook Seo,Seoul National University
2689,614,Vistribute: Distributing Interactive Visualizations in Dynamic Multi-Device Setups, Tom Horak,Technische Universitat Dresden
2690,614,Vistribute: Distributing Interactive Visualizations in Dynamic Multi-Device Setups, Andreas Mathisen,Aarhus University
2691,614,Vistribute: Distributing Interactive Visualizations in Dynamic Multi-Device Setups, Clemens N. Klokmose,Aarhus University
2692,614,Vistribute: Distributing Interactive Visualizations in Dynamic Multi-Device Setups, Raimund Dachselt,Technische Universitat Dresden
2693,614,Vistribute: Distributing Interactive Visualizations in Dynamic Multi-Device Setups, Niklas Elmqvist,University of Maryland College Park
2694,615,Dancing With Drones: Crafting Novel Artistic Expressions Through Intercorporeality, Sara Eriksson,KTH Royal Institute of Technology
2695,615,Dancing With Drones: Crafting Novel Artistic Expressions Through Intercorporeality, asa Unander-Scharin,Lulea University of Technology
2696,615,Dancing With Drones: Crafting Novel Artistic Expressions Through Intercorporeality, Vincent Trichon,KTH Royal Institute of Technology
2697,615,Dancing With Drones: Crafting Novel Artistic Expressions Through Intercorporeality, Carl Unander-Scharin,Karlstad University
2698,615,Dancing With Drones: Crafting Novel Artistic Expressions Through Intercorporeality, Hedvig Kjellstrom,KTH Royal Institute of Technology
2699,615,Dancing With Drones: Crafting Novel Artistic Expressions Through Intercorporeality, Kristina Hook,KTH Royal Institute of Technology
2700,616,Crossing-Based Selection with Virtual Reality Head-Mounted Displays, Huawei Tu,Nanjing University of Aeronautics and Astronautics
2701,616,Crossing-Based Selection with Virtual Reality Head-Mounted Displays, Susu Huang,Nanjing University of Aeronautics and Astronautics
2702,616,Crossing-Based Selection with Virtual Reality Head-Mounted Displays, Jiabin Yuan,Nanjing University of Aeronautics and Astronautics
2703,616,Crossing-Based Selection with Virtual Reality Head-Mounted Displays, Xiangshi Ren,Kochi University of Technology
2704,616,Crossing-Based Selection with Virtual Reality Head-Mounted Displays, Feng Tian,Institute of Software Chinese Academy of Sciences
2705,617,ARPen: Mid-Air Object Manipulation Techniques for a Bimanual AR System with Pen & Smartphone, Philipp Wacker,RWTH Aachen University
2706,617,ARPen: Mid-Air Object Manipulation Techniques for a Bimanual AR System with Pen & Smartphone, Oliver Nowak,RWTH Aachen University
2707,617,ARPen: Mid-Air Object Manipulation Techniques for a Bimanual AR System with Pen & Smartphone, Simon Voelker,RWTH Aachen University
2708,617,ARPen: Mid-Air Object Manipulation Techniques for a Bimanual AR System with Pen & Smartphone, Jan Borchers,RWTH Aachen University
2709,618,NaviBike: Comparing Unimodal Navigation Cues for Child Cyclists, Andrii Matviienko,OFFIS - Institute for Information Technology
2710,618,NaviBike: Comparing Unimodal Navigation Cues for Child Cyclists, Swamy Ananthanarayan,University of Oldenburg
2711,618,NaviBike: Comparing Unimodal Navigation Cues for Child Cyclists, Abdallah El Ali,Centrum Wiskunde & Informatica
2712,618,NaviBike: Comparing Unimodal Navigation Cues for Child Cyclists, Wilko Heuten,OFFIS - Institute for Information Technology
