"","ID","Title","Author","new$Organization"
"2246",524,"Does Who Matter? Studying the Impact of Relationship Characteristics on Receptivity to Mobile IM Messages"," Chia-Yu Chen","National Chengchi University"
"2247",524,"Does Who Matter? Studying the Impact of Relationship Characteristics on Receptivity to Mobile IM Messages"," Yu-Lin Chung","National Tsing Hua University"
"2248",524,"Does Who Matter? Studying the Impact of Relationship Characteristics on Receptivity to Mobile IM Messages"," Yung-Ju Chang","National Chiao Tung University"
"2249",524,"Does Who Matter? Studying the Impact of Relationship Characteristics on Receptivity to Mobile IM Messages"," Chien-Ru Sun","National Chengchi University"
"2250",525,"#HandsOffMyADA: A Twitter Response to the ADA Education and Reform Act"," Brooke E. Auxier",NA
"2251",525,"#HandsOffMyADA: A Twitter Response to the ADA Education and Reform Act"," Cody L. Buntain",NA
"2252",525,"#HandsOffMyADA: A Twitter Response to the ADA Education and Reform Act"," Paul Jaeger",NA
"2253",525,"#HandsOffMyADA: A Twitter Response to the ADA Education and Reform Act"," Jennifer Golbeck",NA
"2254",525,"#HandsOffMyADA: A Twitter Response to the ADA Education and Reform Act"," Hernisa Kacorri","University of Maryland College Park"
"2255",526,"Poirot: A Web Inspector for Designers"," Kesler Tanner","Stanford University"
"2256",526,"Poirot: A Web Inspector for Designers"," Naomi Johnson","University of Virginia"
"2257",526,"Poirot: A Web Inspector for Designers"," James A. Landay","Stanford University"
"2258",527,"Understanding and Designing for Deaf or Hard of Hearing Drivers on Uber"," Sooyeon Lee","Pennsylvania State University"
"2259",527,"Understanding and Designing for Deaf or Hard of Hearing Drivers on Uber"," Bjorn Hubert-Wallander",NA
"2260",527,"Understanding and Designing for Deaf or Hard of Hearing Drivers on Uber"," Molly Stevens (Uber Technologies",NA
"2261",527,"Understanding and Designing for Deaf or Hard of Hearing Drivers on Uber"," Inc.)",NA
"2262",527,"Understanding and Designing for Deaf or Hard of Hearing Drivers on Uber"," John M. Carroll","Pennsylvania State University"
"2263",528,"Street-Level Algorithms: A Theory at the Gaps Between Policy and Decisions"," Ali Alkhatib",NA
"2264",528,"Street-Level Algorithms: A Theory at the Gaps Between Policy and Decisions"," Michael Bernstein","Stanford University"
"2265",529,"Cicero: Multi-Turn Contextual Argumentation for Accurate Crowdsourcing"," Quanze Chen",NA
"2266",529,"Cicero: Multi-Turn Contextual Argumentation for Accurate Crowdsourcing"," Jonathan Bragg",NA
"2267",529,"Cicero: Multi-Turn Contextual Argumentation for Accurate Crowdsourcing"," Lydia B. Chilton",NA
"2268",529,"Cicero: Multi-Turn Contextual Argumentation for Accurate Crowdsourcing"," Dan S. Weld","University of Washington"
"2269",530,"Personalising the TV Experience using Augmented Reality: An Exploratory Study on Delivering Synchronised Sign Language Interpretation"," Vinoba Vinayagamoorthy",NA
"2270",530,"Personalising the TV Experience using Augmented Reality: An Exploratory Study on Delivering Synchronised Sign Language Interpretation"," Maxine Glancy","BBC R&D"
"2271",530,"Personalising the TV Experience using Augmented Reality: An Exploratory Study on Delivering Synchronised Sign Language Interpretation"," Christoph Ziegler",NA
"2272",530,"Personalising the TV Experience using Augmented Reality: An Exploratory Study on Delivering Synchronised Sign Language Interpretation"," Richard Schaffer","IRT"
"2273",531,"FTVR in VR: Evaluation of 3D Perception With a Simulated Volumetric Fish-Tank Virtual Reality Display"," Dylan Fafard",NA
"2274",531,"FTVR in VR: Evaluation of 3D Perception With a Simulated Volumetric Fish-Tank Virtual Reality Display"," Ian Stavness",NA
"2275",531,"FTVR in VR: Evaluation of 3D Perception With a Simulated Volumetric Fish-Tank Virtual Reality Display"," Martin Dechant",NA
"2276",531,"FTVR in VR: Evaluation of 3D Perception With a Simulated Volumetric Fish-Tank Virtual Reality Display"," Regan Mandryk","University of Saskatchewan"
"2277",531,"FTVR in VR: Evaluation of 3D Perception With a Simulated Volumetric Fish-Tank Virtual Reality Display"," Qian Zhou",NA
"2278",531,"FTVR in VR: Evaluation of 3D Perception With a Simulated Volumetric Fish-Tank Virtual Reality Display"," Sidney Fels","University of British Columbia"
"2279",532,"Exploring How Privacy and Security Factor into IoT Device Purchase Behavior"," Pardis Emami-Naeini",NA
"2280",532,"Exploring How Privacy and Security Factor into IoT Device Purchase Behavior"," Henry Dixon",NA
"2281",532,"Exploring How Privacy and Security Factor into IoT Device Purchase Behavior"," Yuvraj Agarwal",NA
"2282",532,"Exploring How Privacy and Security Factor into IoT Device Purchase Behavior"," Lorrie Faith Cranor","Carnegie Mellon University"
"2283",533,"An Explanation of Fitts' Law-like Performance in Gaze-Based Selection Tasks Using a Psychophysics Approach"," Immo Schuetz",NA
"2284",533,"An Explanation of Fitts' Law-like Performance in Gaze-Based Selection Tasks Using a Psychophysics Approach"," T. Scott Murdison",NA
"2285",533,"An Explanation of Fitts' Law-like Performance in Gaze-Based Selection Tasks Using a Psychophysics Approach"," Kevin J. MacKenzie",NA
"2286",533,"An Explanation of Fitts' Law-like Performance in Gaze-Based Selection Tasks Using a Psychophysics Approach"," Marina Zannoli","Facebook"
"2287",534,"MultiTrack: Multi-User Tracking and Activity Recognition Using Commodity WiFi"," Sheng Tan",NA
"2288",534,"MultiTrack: Multi-User Tracking and Activity Recognition Using Commodity WiFi"," Linghan Zhang",NA
"2289",534,"MultiTrack: Multi-User Tracking and Activity Recognition Using Commodity WiFi"," Zi Wang",NA
"2290",534,"MultiTrack: Multi-User Tracking and Activity Recognition Using Commodity WiFi"," Jie Yang","Florida State University"
"2291",535,"What is Mixed Reality?"," Maximilian Speicher","University of Michigan"
"2292",535,"What is Mixed Reality?"," Brian D. Hall",NA
"2293",535,"What is Mixed Reality?"," Michael Nebeling","University of Michigan"
"2294",536,"Machine Heuristic: When We Trust Computers More than Humans with Our Personal Information"," S. Shyam Sundar",NA
"2295",536,"Machine Heuristic: When We Trust Computers More than Humans with Our Personal Information"," Jinyoung Kim","The Pennsylvania State University"
"2296",537,"Critter: Augmenting Creative Work with Dynamic Checklists Automated Quality Assurance and Contextual Reviewer Feedback"," Aditya Bharadwaj","Virginia Tech"
"2297",537,"Critter: Augmenting Creative Work with Dynamic Checklists Automated Quality Assurance and Contextual Reviewer Feedback"," Pao Siangliulue",NA
"2298",537,"Critter: Augmenting Creative Work with Dynamic Checklists Automated Quality Assurance and Contextual Reviewer Feedback"," Adam Marcus","B12"
"2299",537,"Critter: Augmenting Creative Work with Dynamic Checklists Automated Quality Assurance and Contextual Reviewer Feedback"," Kurt Luther","Virginia Tech"
"2300",538,"Do People Consume the News they Trust?: Incidental News Usage and the High-Choice Media Environment"," Harsh Taneja","University of Illinois Urbana-Champaign"
"2301",538,"Do People Consume the News they Trust?: Incidental News Usage and the High-Choice Media Environment"," Katie Yaeger","University of Missouri"
"2302",539,"Saliency Deficit and Motion Outlier Detection in Animated Scatterplots"," Rafael Veras",NA
"2303",539,"Saliency Deficit and Motion Outlier Detection in Animated Scatterplots"," Christopher Collins","University of Ontario Institute of Technology"
"2304",540,"Understanding Affective Experiences with Conversational Agents"," Xi Yang",NA
"2305",540,"Understanding Affective Experiences with Conversational Agents"," Marco Aurisicchio",NA
"2306",540,"Understanding Affective Experiences with Conversational Agents"," Weston Baxter","Imperial College London"
"2307",541,"Rehumanized Crowdsourcing: A Labeling Framework Addressing Bias and Ethics in Machine Learning"," Nata M. Barbosa","Syracuse University & Figure Eight Inc."
"2308",541,"Rehumanized Crowdsourcing: A Labeling Framework Addressing Bias and Ethics in Machine Learning"," Monchu Chen","Figure Eight Inc."
"2309",542,"What Can We Learn from Augmented Reality (AR)?: Benefits and Drawbacks of AR for Inquiry-based Learning of Physics"," Iulian Radu",NA
"2310",542,"What Can We Learn from Augmented Reality (AR)?: Benefits and Drawbacks of AR for Inquiry-based Learning of Physics"," Bertrand Schneider","Harvard University"
"2311",543,"Serpentine: A Self-Powered Reversibly Deformable Cord Sensor for Human Input"," Fereshteh Shahmiri",NA
"2312",543,"Serpentine: A Self-Powered Reversibly Deformable Cord Sensor for Human Input"," Chaoyu Chen",NA
"2313",543,"Serpentine: A Self-Powered Reversibly Deformable Cord Sensor for Human Input"," Anandghan Waghmare",NA
"2314",543,"Serpentine: A Self-Powered Reversibly Deformable Cord Sensor for Human Input"," Dingtian Zhang",NA
"2315",543,"Serpentine: A Self-Powered Reversibly Deformable Cord Sensor for Human Input"," Shivan Mittal",NA
"2316",543,"Serpentine: A Self-Powered Reversibly Deformable Cord Sensor for Human Input"," Steven L. Zhang","Georgia Institute of Technology"
"2317",543,"Serpentine: A Self-Powered Reversibly Deformable Cord Sensor for Human Input"," Yi-Cheng Wang","University of Illinois at Urbana-Champaign"
"2318",543,"Serpentine: A Self-Powered Reversibly Deformable Cord Sensor for Human Input"," Zhong Lin Wang",NA
"2319",543,"Serpentine: A Self-Powered Reversibly Deformable Cord Sensor for Human Input"," Thad E. Starner",NA
"2320",543,"Serpentine: A Self-Powered Reversibly Deformable Cord Sensor for Human Input"," Gregory D. Abowd","Georgia Institute of Technology"
"2321",544,"VRsneaky: Increasing Presence in VR Through Gait-Aware Auditory Feedback"," Matthias Hopp",NA
"2322",544,"VRsneaky: Increasing Presence in VR Through Gait-Aware Auditory Feedback"," Jakob Karolus",NA
"2323",544,"VRsneaky: Increasing Presence in VR Through Gait-Aware Auditory Feedback"," Felix Dietz","Ludwig Maximilian University of Munich"
"2324",544,"VRsneaky: Increasing Presence in VR Through Gait-Aware Auditory Feedback"," Paweł W. Woźniak","Utrecht University"
"2325",544,"VRsneaky: Increasing Presence in VR Through Gait-Aware Auditory Feedback"," Albrecht Schmidt",NA
"2326",544,"VRsneaky: Increasing Presence in VR Through Gait-Aware Auditory Feedback"," Tonja Machulla","Ludwig Maximilian University of Munich"
"2327",545,"Comparing the Effects of Paper and Digital Checklists on Team Performance in Time-Critical Work"," Leah Kulp",NA
"2328",545,"Comparing the Effects of Paper and Digital Checklists on Team Performance in Time-Critical Work"," Aleksandra Sarcevic","Drexel University"
"2329",545,"Comparing the Effects of Paper and Digital Checklists on Team Performance in Time-Critical Work"," Megan Cheng",NA
"2330",545,"Comparing the Effects of Paper and Digital Checklists on Team Performance in Time-Critical Work"," Yinan Zheng",NA
"2331",545,"Comparing the Effects of Paper and Digital Checklists on Team Performance in Time-Critical Work"," Randall S. Burd","Children's National Medical Center"
"2332",546,"Enabling Identification and Behavioral Sensing in Homes using Radio Reflections"," Chen-Yu Hsu",NA
"2333",546,"Enabling Identification and Behavioral Sensing in Homes using Radio Reflections"," Rumen Hristov",NA
"2334",546,"Enabling Identification and Behavioral Sensing in Homes using Radio Reflections"," Guang-He Lee",NA
"2335",546,"Enabling Identification and Behavioral Sensing in Homes using Radio Reflections"," Mingmin Zhao",NA
"2336",546,"Enabling Identification and Behavioral Sensing in Homes using Radio Reflections"," Dina Katabi","Massachusetts Institute of Technology"
"2337",547,"I (Don't) See What You Typed There! Shoulder-surfing Resistant Password Entry on Gamepads"," Peter Mayer",NA
"2338",547,"I (Don't) See What You Typed There! Shoulder-surfing Resistant Password Entry on Gamepads"," Nina Gerber",NA
"2339",547,"I (Don't) See What You Typed There! Shoulder-surfing Resistant Password Entry on Gamepads"," Benjamin Reinheimer","Karlsruhe Institute of Technology"
"2340",547,"I (Don't) See What You Typed There! Shoulder-surfing Resistant Password Entry on Gamepads"," Philipp Rack",NA
"2341",547,"I (Don't) See What You Typed There! Shoulder-surfing Resistant Password Entry on Gamepads"," Kristoffer Braun","Technische Universitat Darmstadt"
"2342",547,"I (Don't) See What You Typed There! Shoulder-surfing Resistant Password Entry on Gamepads"," Melanie Volkamer","Karlsruhe Institute of Technology"
"2343",548,"NVGaze: An Anatomically-Informed Dataset for Low-Latency Near-Eye Gaze Estimation"," Joohwan Kim",NA
"2344",548,"NVGaze: An Anatomically-Informed Dataset for Low-Latency Near-Eye Gaze Estimation"," Michael Stengel",NA
"2345",548,"NVGaze: An Anatomically-Informed Dataset for Low-Latency Near-Eye Gaze Estimation"," Alexander Majercik",NA
"2346",548,"NVGaze: An Anatomically-Informed Dataset for Low-Latency Near-Eye Gaze Estimation"," Shalini De Mello","NVIDIA"
"2347",548,"NVGaze: An Anatomically-Informed Dataset for Low-Latency Near-Eye Gaze Estimation"," David Dunn","University of North Carolina - Chapel Hill"
"2348",548,"NVGaze: An Anatomically-Informed Dataset for Low-Latency Near-Eye Gaze Estimation"," Samuli Laine",NA
"2349",548,"NVGaze: An Anatomically-Informed Dataset for Low-Latency Near-Eye Gaze Estimation"," Morgan McGuire",NA
"2350",548,"NVGaze: An Anatomically-Informed Dataset for Low-Latency Near-Eye Gaze Estimation"," David Luebke","NVIDIA"
"2351",549,"Transforming Game Difficulty Curves using Function Composition"," Anurag Sarkar",NA
"2352",549,"Transforming Game Difficulty Curves using Function Composition"," Seth Cooper","Northeastern University"
"2353",550,"How Users Interpret Bugs in Trigger-Action Programming"," Will Brackenbury",NA
"2354",550,"How Users Interpret Bugs in Trigger-Action Programming"," Abhimanyu Deora",NA
"2355",550,"How Users Interpret Bugs in Trigger-Action Programming"," Jillian Ritchey",NA
"2356",550,"How Users Interpret Bugs in Trigger-Action Programming"," Jason Vallee",NA
"2357",550,"How Users Interpret Bugs in Trigger-Action Programming"," Weijia He","University of Chicago"
"2358",550,"How Users Interpret Bugs in Trigger-Action Programming"," Guan Wang",NA
"2359",550,"How Users Interpret Bugs in Trigger-Action Programming"," Michael L. Littman","Brown University"
"2360",550,"How Users Interpret Bugs in Trigger-Action Programming"," Blase Ur","University of Chicago"
"2361",551,"Evaluating Expert Curation in a Baby Milestone Tracking App"," Ayelet Ben-Sasson","University of Haifa"
"2362",551,"Evaluating Expert Curation in a Baby Milestone Tracking App"," Eli Ben-Sasson",NA
"2363",551,"Evaluating Expert Curation in a Baby Milestone Tracking App"," Kayla Jacobs",NA
"2364",551,"Evaluating Expert Curation in a Baby Milestone Tracking App"," Elisheva Rotman Argaman",NA
"2365",551,"Evaluating Expert Curation in a Baby Milestone Tracking App"," Eden Saig","Technion"
"2366",552,"Pose-Guided Level Design"," Yongqi Zhang",NA
"2367",552,"Pose-Guided Level Design"," Biao Xie",NA
"2368",552,"Pose-Guided Level Design"," Haikun Huang",NA
"2369",552,"Pose-Guided Level Design"," Elisa Ogawa",NA
"2370",552,"Pose-Guided Level Design"," Tongjian You","University of Massachusetts"
"2371",552,"Pose-Guided Level Design"," Lap-Fai Yu","George Mason University"
"2372",553,"Improving Early Navigation in Time-Lapse Video with Spread-Frame Loading"," Carl Gutwin",NA
"2373",553,"Improving Early Navigation in Time-Lapse Video with Spread-Frame Loading"," Michael van der Kamp",NA
"2374",553,"Improving Early Navigation in Time-Lapse Video with Spread-Frame Loading"," Md. Sami Uddin",NA
"2375",553,"Improving Early Navigation in Time-Lapse Video with Spread-Frame Loading"," Kevin Stanley",NA
"2376",553,"Improving Early Navigation in Time-Lapse Video with Spread-Frame Loading"," Ian Stavness","University of Saskatchewan"
"2377",553,"Improving Early Navigation in Time-Lapse Video with Spread-Frame Loading"," Sally Vail","Agriculture and Agri-Food Canada"
"2378",554,"Evaluating Pan and Zoom Timelines and Sliders"," Michail Schwab",NA
"2379",554,"Evaluating Pan and Zoom Timelines and Sliders"," Sicheng Hao",NA
"2380",554,"Evaluating Pan and Zoom Timelines and Sliders"," Olga Vitek","Northeastern University"
"2381",554,"Evaluating Pan and Zoom Timelines and Sliders"," James Tompkin",NA
"2382",554,"Evaluating Pan and Zoom Timelines and Sliders"," Jeff Huang","Brown University"
"2383",554,"Evaluating Pan and Zoom Timelines and Sliders"," Michelle A. Borkin","Northeastern University"
"2384",555,"Investigating Implicit Gender Bias and Embodiment of White Males in Virtual Reality with Full Body Visuomotor Synchrony"," Sarah Lopez",NA
"2385",555,"Investigating Implicit Gender Bias and Embodiment of White Males in Virtual Reality with Full Body Visuomotor Synchrony"," Yi Yang",NA
"2386",555,"Investigating Implicit Gender Bias and Embodiment of White Males in Virtual Reality with Full Body Visuomotor Synchrony"," Kevin Beltran",NA
"2387",555,"Investigating Implicit Gender Bias and Embodiment of White Males in Virtual Reality with Full Body Visuomotor Synchrony"," Soo Jung Kim",NA
"2388",555,"Investigating Implicit Gender Bias and Embodiment of White Males in Virtual Reality with Full Body Visuomotor Synchrony"," Jennifer Cruz Hernandez",NA
"2389",555,"Investigating Implicit Gender Bias and Embodiment of White Males in Virtual Reality with Full Body Visuomotor Synchrony"," Chelsy Simran",NA
"2390",555,"Investigating Implicit Gender Bias and Embodiment of White Males in Virtual Reality with Full Body Visuomotor Synchrony"," Bingkun Yang",NA
"2391",555,"Investigating Implicit Gender Bias and Embodiment of White Males in Virtual Reality with Full Body Visuomotor Synchrony"," Beste F. Yuksel","University of San Francisco"
"2392",556,"Haptipedia: Accelerating Haptic Device Discovery to Support Interaction & Engineering Design"," Hasti Seifi",NA
"2393",556,"Haptipedia: Accelerating Haptic Device Discovery to Support Interaction & Engineering Design"," Farimah Fazlollahi","Max Planck Institute for Intelligent Systems"
"2394",556,"Haptipedia: Accelerating Haptic Device Discovery to Support Interaction & Engineering Design"," Michael Oppermann",NA
"2395",556,"Haptipedia: Accelerating Haptic Device Discovery to Support Interaction & Engineering Design"," John Andrew Sastrillo",NA
"2396",556,"Haptipedia: Accelerating Haptic Device Discovery to Support Interaction & Engineering Design"," Jessica Ip",NA
"2397",556,"Haptipedia: Accelerating Haptic Device Discovery to Support Interaction & Engineering Design"," Ashutosh Agrawal","University of British Columbia"
"2398",556,"Haptipedia: Accelerating Haptic Device Discovery to Support Interaction & Engineering Design"," Gunhyuk Park",NA
"2399",556,"Haptipedia: Accelerating Haptic Device Discovery to Support Interaction & Engineering Design"," Katherine J. Kuchenbecker","Max Planck Institute for Intelligent Systems"
"2400",556,"Haptipedia: Accelerating Haptic Device Discovery to Support Interaction & Engineering Design"," Karon E. MacLean","University of British Columbia"
"2401",557,"Explaining Decision-Making Algorithms through UI: Strategies to Help Non-Expert Stakeholders"," Hao-Fei Cheng","University of Minnesota"
"2402",557,"Explaining Decision-Making Algorithms through UI: Strategies to Help Non-Expert Stakeholders"," Ruotong Wang","Macalester College"
"2403",557,"Explaining Decision-Making Algorithms through UI: Strategies to Help Non-Expert Stakeholders"," Zheng Zhang","University of Minnesota"
"2404",557,"Explaining Decision-Making Algorithms through UI: Strategies to Help Non-Expert Stakeholders"," Fiona O'Connell","University of Chicago"
"2405",557,"Explaining Decision-Making Algorithms through UI: Strategies to Help Non-Expert Stakeholders"," Terrance Gray",NA
"2406",557,"Explaining Decision-Making Algorithms through UI: Strategies to Help Non-Expert Stakeholders"," F. Maxwell Harper",NA
"2407",557,"Explaining Decision-Making Algorithms through UI: Strategies to Help Non-Expert Stakeholders"," Haiyi Zhu","University of Minnesota"
"2408",558,"Geometrically Compensating Effect of End-to-End Latency in Moving-Target Selection Games"," Injung Lee","Korea Advanced Institute of Science and Technology"
"2409",558,"Geometrically Compensating Effect of End-to-End Latency in Moving-Target Selection Games"," Sunjun Kim","Aalto University"
"2410",558,"Geometrically Compensating Effect of End-to-End Latency in Moving-Target Selection Games"," Byungjoo Lee","Korea Advanced Institute of Science and Technology"
"2411",559,"Who Gets to Future? Race Representation and Design Methods in Africatown"," Jasper Tran O'Leary","University of Washington"
"2412",559,"Who Gets to Future? Race Representation and Design Methods in Africatown"," Sara Zewde","Studio Zewde"
"2413",559,"Who Gets to Future? Race Representation and Design Methods in Africatown"," Jennifer Mankoff",NA
"2414",559,"Who Gets to Future? Race Representation and Design Methods in Africatown"," Daniela K. Rosner","University of Washington"
"2415",560,"Cross-Device Taxonomy: Survey Opportunities and Challenges of Interactions Spanning Across Multiple Devices"," Frederik Brudy","University College London"
"2416",560,"Cross-Device Taxonomy: Survey Opportunities and Challenges of Interactions Spanning Across Multiple Devices"," Christian Holz","Microsoft Research"
"2417",560,"Cross-Device Taxonomy: Survey Opportunities and Challenges of Interactions Spanning Across Multiple Devices"," Roman Radle","Aarhus University"
"2418",560,"Cross-Device Taxonomy: Survey Opportunities and Challenges of Interactions Spanning Across Multiple Devices"," Chi-Jui Wu",NA
"2419",560,"Cross-Device Taxonomy: Survey Opportunities and Challenges of Interactions Spanning Across Multiple Devices"," Steven Houben","Lancaster University"
"2420",560,"Cross-Device Taxonomy: Survey Opportunities and Challenges of Interactions Spanning Across Multiple Devices"," Clemens Nylandsted Klokmose","Aarhus University"
"2421",560,"Cross-Device Taxonomy: Survey Opportunities and Challenges of Interactions Spanning Across Multiple Devices"," Nicolai Marquardt","University College London"
"2422",561,"The Gendered Geography of Contributions to OpenStreetMap: Complexities in Self-Focus Bias"," Maitraye Das",NA
"2423",561,"The Gendered Geography of Contributions to OpenStreetMap: Complexities in Self-Focus Bias"," Brent Hecht",NA
"2424",561,"The Gendered Geography of Contributions to OpenStreetMap: Complexities in Self-Focus Bias"," Darren Gergle","Northwestern University"
"2425",562,"Shaping Pro-Social Interaction in VR: An Emerging Design Framework"," Joshua McVeigh-Schultz",NA
"2426",562,"Shaping Pro-Social Interaction in VR: An Emerging Design Framework"," Anya Kolesnichenko",NA
"2427",562,"Shaping Pro-Social Interaction in VR: An Emerging Design Framework"," Katherine Isbister","University of California Santa Cruz"
"2428",563,"Behind the Voices: The Practice and Challenges of Esports Casters"," Lucas Kempe-Cook",NA
"2429",563,"Behind the Voices: The Practice and Challenges of Esports Casters"," Stephen Tsung-Han Sher",NA
"2430",563,"Behind the Voices: The Practice and Challenges of Esports Casters"," Norman Makoto Su","Indiana University"
"2431",564,"Kyub: A 3D Editor for Modeling Sturdy Laser-Cut Objects"," Patrick Baudisch",NA
"2432",564,"Kyub: A 3D Editor for Modeling Sturdy Laser-Cut Objects"," Arthur Silber",NA
"2433",564,"Kyub: A 3D Editor for Modeling Sturdy Laser-Cut Objects"," Yannis Kommana",NA
"2434",564,"Kyub: A 3D Editor for Modeling Sturdy Laser-Cut Objects"," Milan Gruner",NA
"2435",564,"Kyub: A 3D Editor for Modeling Sturdy Laser-Cut Objects"," Ludwig Wall",NA
"2436",564,"Kyub: A 3D Editor for Modeling Sturdy Laser-Cut Objects"," Kevin Reuss",NA
"2437",564,"Kyub: A 3D Editor for Modeling Sturdy Laser-Cut Objects"," Lukas Heilman",NA
"2438",564,"Kyub: A 3D Editor for Modeling Sturdy Laser-Cut Objects"," Robert Kovacs",NA
"2439",564,"Kyub: A 3D Editor for Modeling Sturdy Laser-Cut Objects"," Daniel Rechlitz",NA
"2440",564,"Kyub: A 3D Editor for Modeling Sturdy Laser-Cut Objects"," Thijs Roumen","Hasso Plattner Institute"
"2441",565,"FiberWire: Embedding Electronic Function into 3D Printed Mechanically Strong Lightweight Carbon Fiber Composite Objects"," Saiganesh Swaminathan",NA
"2442",565,"FiberWire: Embedding Electronic Function into 3D Printed Mechanically Strong Lightweight Carbon Fiber Composite Objects"," Kadri Bugra Ozutemiz",NA
"2443",565,"FiberWire: Embedding Electronic Function into 3D Printed Mechanically Strong Lightweight Carbon Fiber Composite Objects"," Carmel Majidi",NA
"2444",565,"FiberWire: Embedding Electronic Function into 3D Printed Mechanically Strong Lightweight Carbon Fiber Composite Objects"," Scott E. Hudson","Carnegie Mellon University"
"2445",566,"Tool Extension in Human-Computer Interaction"," Joanna Bergstrom",NA
"2446",566,"Tool Extension in Human-Computer Interaction"," Aske Mottelson",NA
"2447",566,"Tool Extension in Human-Computer Interaction"," Andreea Muresan",NA
"2448",566,"Tool Extension in Human-Computer Interaction"," Kasper Hornbæk","University of Copenhagen"
"2449",567,"Participatory Design of VR Scenarios for Exposure Therapy"," Eivind Flobak","University of Bergen"
"2450",567,"Participatory Design of VR Scenarios for Exposure Therapy"," Jo D. Wake","University of Bergen"
"2451",567,"Participatory Design of VR Scenarios for Exposure Therapy"," Joakim Vindenes","University of Bergen"
"2452",567,"Participatory Design of VR Scenarios for Exposure Therapy"," Smiti Kahlon","Haukeland University Hospital"
"2453",567,"Participatory Design of VR Scenarios for Exposure Therapy"," Tine Nordgreen","Haukeland University Hospital & University of Bergen"
"2454",567,"Participatory Design of VR Scenarios for Exposure Therapy"," Frode Guribye","University of Bergen & Haukeland University Hospital"
"2455",568,"Steering Performance with Error-accepting Delays"," Shota Yamanaka","Yahoo Japan Corporation"
"2456",569,"Card Mapper: Enabling Data-Driven Reflections on Ideation Cards"," Dimitrios Darzentas","University of Nottingham"
"2457",569,"Card Mapper: Enabling Data-Driven Reflections on Ideation Cards"," Raphael Velt","Breda University of Applied Sciences"
"2458",569,"Card Mapper: Enabling Data-Driven Reflections on Ideation Cards"," Richard Wetzel","Lucerne University of Applied Sciences and Arts"
"2459",569,"Card Mapper: Enabling Data-Driven Reflections on Ideation Cards"," Peter J. Craigon",NA
"2460",569,"Card Mapper: Enabling Data-Driven Reflections on Ideation Cards"," Hanne G. Wagner","University of Nottingham"
"2461",569,"Card Mapper: Enabling Data-Driven Reflections on Ideation Cards"," Lachlan D. Urquhart","University of Edinburgh"
"2462",569,"Card Mapper: Enabling Data-Driven Reflections on Ideation Cards"," Steve Benford","University of Nottingham"
"2463",570,"REsCUE: A framework for REal-time feedback on behavioral CUEs using multimodal anomaly detection"," Riku Arakawa","University of Tokyo"
"2464",570,"REsCUE: A framework for REal-time feedback on behavioral CUEs using multimodal anomaly detection"," Hiromu Yakura","University of Tsukuba"
"2465",571,"Visualizing Uncertainty and Alternatives in Event Sequence Predictions"," Shunan Guo","East China Normal University"
"2466",571,"Visualizing Uncertainty and Alternatives in Event Sequence Predictions"," Fan Du",NA
"2467",571,"Visualizing Uncertainty and Alternatives in Event Sequence Predictions"," Sana Malik",NA
"2468",571,"Visualizing Uncertainty and Alternatives in Event Sequence Predictions"," Eunyee Koh",NA
"2469",571,"Visualizing Uncertainty and Alternatives in Event Sequence Predictions"," Sungchul Kim",NA
"2470",571,"Visualizing Uncertainty and Alternatives in Event Sequence Predictions"," Zhicheng Liu",NA
"2471",571,"Visualizing Uncertainty and Alternatives in Event Sequence Predictions"," Donghyun Kim","Adobe Research"
"2472",571,"Visualizing Uncertainty and Alternatives in Event Sequence Predictions"," Hongyuan Zha","East China Normal University"
"2473",571,"Visualizing Uncertainty and Alternatives in Event Sequence Predictions"," Nan Cao","Tongji University"
"2474",572,"Towards Understanding the Design of Positive Pre-sleep Through a Neurofeedback Artistic Experience"," Nathan Arthur Semertzidis",NA
"2475",572,"Towards Understanding the Design of Positive Pre-sleep Through a Neurofeedback Artistic Experience"," Betty Sargeant",NA
"2476",572,"Towards Understanding the Design of Positive Pre-sleep Through a Neurofeedback Artistic Experience"," Justin Dwyer",NA
"2477",572,"Towards Understanding the Design of Positive Pre-sleep Through a Neurofeedback Artistic Experience"," Florian Floyd Mueller",NA
"2478",572,"Towards Understanding the Design of Positive Pre-sleep Through a Neurofeedback Artistic Experience"," Fabio Zambetta","RMIT University"
"2479",573,"MessageOnTap: A Suggestive Interface to Facilitate Messaging-related Tasks"," Fanglin Chen","Carnegie Mellon University"
"2480",573,"MessageOnTap: A Suggestive Interface to Facilitate Messaging-related Tasks"," Kewei Xia","Wuhan University"
"2481",573,"MessageOnTap: A Suggestive Interface to Facilitate Messaging-related Tasks"," Karan Dhabalia",NA
"2482",573,"MessageOnTap: A Suggestive Interface to Facilitate Messaging-related Tasks"," Jason I. Hong","Carnegie Mellon University"
"2483",574,"HeatCraft: Designing Playful Experiences with Ingestible Sensors via Localized Thermal Stimuli"," Zhuying Li",NA
"2484",574,"HeatCraft: Designing Playful Experiences with Ingestible Sensors via Localized Thermal Stimuli"," Yan Wang","RMIT University"
"2485",574,"HeatCraft: Designing Playful Experiences with Ingestible Sensors via Localized Thermal Stimuli"," Wei Wang",NA
"2486",574,"HeatCraft: Designing Playful Experiences with Ingestible Sensors via Localized Thermal Stimuli"," Chen","University of Melbourne"
