ID,Title,Org,"Using scientific discoveries to inform design practice is an important, but difficult, objective in HCI. In this paper, we provide an overview of Translational Science in HCI by triangulating literature related to the research-practice gap with interview data from many parties engaged (or not) in translating HCI knowledge. We propose a model for Translational Science in HCI based on the concept of a continuum to describe how knowledge progresses (or stalls) through multiple steps and translations until it can influence design practice. The model offers a conceptual framework that can be used by researchers and practitioners to visualize and describe the progression of HCI knowledge through a sequence of translations. Additionally, the model may facilitate a precise identification of translational barriers, which allows devising more effective strategies to increase the use of scientific findings in design practice."
115,(Re-)Framing Menopause Experiences for HCI and Design,Indiana University,
315,Symbiotic Encounters: HCI and Sustainable Agriculture,Indiana University,
365,Can Privacy Be Satisfying? On Improving Viewer Satisfaction for Privacy-Enhanced Photos Using Aesthetic Transforms,Indiana University,
365,Can Privacy Be Satisfying? On Improving Viewer Satisfaction for Privacy-Enhanced Photos Using Aesthetic Transforms,Indiana University,
365,Can Privacy Be Satisfying? On Improving Viewer Satisfaction for Privacy-Enhanced Photos Using Aesthetic Transforms,Indiana University,
365,Can Privacy Be Satisfying? On Improving Viewer Satisfaction for Privacy-Enhanced Photos Using Aesthetic Transforms,Indiana University,
460,Local Standards for Anonymization Practices in Health Wellness Accessibility and Aging Research at CHI,Indiana University,
466,Techies Against Facebook: Understanding Negative Sentiment Toward Facebook via User Generated Content,Indiana University,
478,Parting the Red Sea: Sociotechnical Systems and Lived Experiences of Menopause,Indiana University,
563,Behind the Voices: The Practice and Challenges of Esports Casters,Indiana University,
646,Understanding Life Transitions: A Case Study of Support Needs of Low-Income Mothers,Indiana University,
646,Understanding Life Transitions: A Case Study of Support Needs of Low-Income Mothers,Indiana University,
690,Signal Appropriation of Explicit HIV Status Disclosure Fields in Sex-Social Apps used by Gay and Bisexual Men,Indiana University,
690,Signal Appropriation of Explicit HIV Status Disclosure Fields in Sex-Social Apps used by Gay and Bisexual Men,Indiana University,
2,They Don't Leave Us Alone Anywhere We Go: Gender and Digital Abuse in South Asia,Independent Researcher,
61,Hackathons as Participatory Design: Iterating Feminist Utopias,Independent Researcher,
61,Hackathons as Participatory Design: Iterating Feminist Utopias,Independent Researcher,
126,How Data Science Workers Work with Data: Discovery Capture Curation Design Creation,Independent Researcher,
398,The Performative Mirror Space,Independent Creative,
89,Tough Times at Transitional Homeless Shelters: Considering the Impact of Financial Insecurity on Digital Security and Privacy,Independent,
184,Engagement with Mental Health Screening on Mobile Devices: Results from an Antenatal Feasibility Study,Imperial College London,
184,Engagement with Mental Health Screening on Mobile Devices: Results from an Antenatal Feasibility Study,Imperial College London,
540,Understanding Affective Experiences with Conversational Agents,Imperial College London,
96,StreetWise: Smart Speakers vs Human Help in Public Slum Settings,IIT Bombay,
96,StreetWise: Smart Speakers vs Human Help in Public Slum Settings,IIT Bombay,
224,Sustainabot – Exploring the Use of Everyday Foodstuffs as Output and Input for and with Emergent Users,IIT Bombay,
90,The Effect of Co-located Audiences on User Experience with Conversational Interfaces in Physical Spaces,IBM Research Brazil,
16,Airport Accessibility and Navigation Assistance for People with Visual Impairments,IBM Research & Carnegie Mellon University,
83,What Can Gestures Tell? Detecting Motor Impairment in Early Parkinson's from Common Touch Gestural Interactions,IBM Research,
90,The Effect of Co-located Audiences on User Experience with Conversational Interfaces in Physical Spaces,IBM Research,
90,The Effect of Co-located Audiences on User Experience with Conversational Interfaces in Physical Spaces,IBM Research,
126,How Data Science Workers Work with Data: Discovery Capture Curation Design Creation,IBM Research,
252,Resilient Chatbots: Repair Strategy Preferences for Conversational Breakdowns,IBM Research,
254,Thinking Too Classically: Research Topics in Human-Quantum Computer Interaction,IBM Research,
581,Impacts of Telemanipulation in Robotic Assisted Surgery,Hopital Pitie Salpetriere & Sorbonne Universite,
581,Impacts of Telemanipulation in Robotic Assisted Surgery,Hopital Pitie Salpetriere,
98,Design and Evaluation of Service Robot's Proactivity in Decision-Making Support Process,Hong Kong University of Science and Technology,
98,Design and Evaluation of Service Robot's Proactivity in Decision-Making Support Process,Hong Kong University of Science and Technology,
211,Understanding and Modeling User-Perceived Brand Personality from Mobile Application UIs,Hong Kong University of Science and Technology,
230,Neighborhood Perception in Bar Charts,Hong Kong University of Science and Technology,
230,Neighborhood Perception in Bar Charts,Hong Kong University of Science and Technology,
632,PeerLens: Peer-inspired Interactive Learning Path Planning in Online Question Pool,Hong Kong University of Science and Technology,
632,PeerLens: Peer-inspired Interactive Learning Path Planning in Online Question Pool,Hong Kong University of Science and Technology,
679,ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning,Hong Kong University of Science and Technology,
679,ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning,Hong Kong University of Science and Technology,
679,ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning,Hong Kong University of Science and Technology,
691,HapTwist: Creating Interactive Haptic Proxies in Virtual Reality Using Low-cost Twistable Artefacts,Hong Kong University of Science and Technology,
701,A Wee Bit More Interaction: Designing and Evaluating an Overactive Bladder App,Heriot-Watt University,
625,"Transformation through Provocation?: Designing a ""Bot of Conviction"" to Challenge Conceptions and Evoke Critical Reflection",Helvia Technologies,
333,Personas and Identity: Looking at Multiple Identities to Inform the Construction of Personas,Heilbronn University,
602,A Promise Is A Promise: The Effect of Commitment Devices on Computer Security Intentions,Hebrew University of Jerusalem,
299,Social Cultural and Systematic Frustrations Motivating the Formation of a DIY Hearing Loss Hacking Community,Hearing Hacks,
567,Participatory Design of VR Scenarios for Exposure Therapy,Haukeland University Hospital & University of Bergen,
567,Participatory Design of VR Scenarios for Exposure Therapy,Haukeland University Hospital,
564,Kyub: A 3D Editor for Modeling Sturdy Laser-Cut Objects,Hasso Plattner Institute,
155,JigFab: Computational Fabrication of Constraints to Facilitate Woodworking with Power Tools,Hasselt University,
155,JigFab: Computational Fabrication of Constraints to Facilitate Woodworking with Power Tools,Hasselt University,
155,JigFab: Computational Fabrication of Constraints to Facilitate Woodworking with Power Tools,Hasselt University,
79,DataSelfie: Empowering People to Design Personalized Visuals to Represent Their Data,Harvard University,
79,DataSelfie: Empowering People to Design Personalized Visuals to Represent Their Data,Harvard University,
81,B-Script: Transcript-based B-roll Video Editing with Recommendations,Harvard University,
105,DataToon: Drawing Dynamic Network Comics With Pen + Touch Interaction,Harvard University,
542,What Can We Learn from Augmented Reality (AR)?: Benefits and Drawbacks of AR for Inquiry-based Learning of Physics,Harvard University,
657,Who Would You Like to Work With?: Use of Individual Characteristics and Social Networks in Team Formation Systems,Harvard Business School,
695,LocknType: Lockout Task Intervention for Discouraging Smartphone App Use,Hanyang University,
664,Long-Term Value of Social Robots through the Eyes of Expert Users,Hannan University,
583,TrackCap: Enabling Smartphones for 3D Interaction on Mobile Head-Mounted Displays,Graz University of Technology & Salzburg University of Applied Sciences,
233,Optimising Encoding for Vibrotactile Skin Reading,Graz University of Technology & Know Center,
583,TrackCap: Enabling Smartphones for 3D Interaction on Mobile Head-Mounted Displays,Graz University of Technology,
583,TrackCap: Enabling Smartphones for 3D Interaction on Mobile Head-Mounted Displays,Graz University of Technology,
75,Modeling Mobile Interface Tappability Using Crowdsourcing and Deep Learning,Google Research,
4,Human-Centered Tools for Coping with Imperfect Algorithms During Medical Decision-Making,Google Brain,
2,They Don't Leave Us Alone Anywhere We Go: Gender and Digital Abuse in South Asia,Google,
2,They Don't Leave Us Alone Anywhere We Go: Gender and Digital Abuse in South Asia,Google,
2,They Don't Leave Us Alone Anywhere We Go: Gender and Digital Abuse in South Asia,Google,
89,Tough Times at Transitional Homeless Shelters: Considering the Impact of Financial Insecurity on Digital Security and Privacy,Google,
89,Tough Times at Transitional Homeless Shelters: Considering the Impact of Financial Insecurity on Digital Security and Privacy,Google,
104,Swire: Sketch-based User Interface Retrieval,Google,
162,Towards Understanding the Link Between Age and Smartphone Authentication,Google,
164,HotStrokes: Word-Gesture Shortcuts on a Trackpad,Google,
272,Active Edge: Designing Squeeze Gestures for the Google Pixel,Google,
371,Touchscreen Haptic Augmentation Effects on Tapping Drag and Drop and Path Following,Google,
446,i'sFree: Eyes-Free Gesture Typing via a Touch-Enabled Remote Control,Google,
634,Text Entry Throughput: Towards Unifying Speed and Accuracy in a Single Performance Metric,Google,
687,Estimating Touch Force with Barometric Pressure Sensors,Google,
150,Enable or Disable Gamification?: Analyzing the Impact of Choice in a Gamified Image Tagging Task,German Research Center for Artificial Intelligence,
150,Enable or Disable Gamification?: Analyzing the Impact of Choice in a Gamified Image Tagging Task,German Research Center for Artificial Intelligence,
180,Gamified Ads: Bridging the Gap Between User Enjoyment and the Effectiveness of Online Ads,German Research Center for Artificial Intelligence,
209,Drag:on: A Virtual Reality Controller Providing Haptic Feedback Based on Drag and Weight Shift,German Research Center for Artificial Intelligence,
229,Multi-Modal Approaches for Post-Editing Machine Translation,German Research Center for Artificial Intelligence,
229,Multi-Modal Approaches for Post-Editing Machine Translation,German Research Center for Artificial Intelligence,
247,Enhancing Texture Perception in Virtual Reality Using 3D-Printed Hair Structures,German Research Center for Artificial Intelligence,
99,Empowerment on the Margins: The Online Experiences of Community Health Workers,Georgia Institute of Technology,
124,Discovering Alternative Treatments for Opioid Use Recovery Using Social Media,Georgia Institute of Technology,
124,Discovering Alternative Treatments for Opioid Use Recovery Using Social Media,Georgia Institute of Technology,
134,Methodological Gaps in Predicting Mental Health States from Social Media: Triangulating Diagnostic Signals,Georgia Institute of Technology,
134,Methodological Gaps in Predicting Mental Health States from Social Media: Triangulating Diagnostic Signals,Georgia Institute of Technology,
177,Comparing Apples and Oranges: Taxonomy and Design of Pairwise Comparisons within Tabular Data Po-Ming Law,Georgia Institute of Technology,
178,Everyone Has Some Personal Stuff: Designing to Support Digital Privacy with Shared Mobile Phone Use in Bangladesh,Georgia Institute of Technology,
268,Managing Messes in Computational Notebooks,Georgia Institute of Technology,
278,Engaging Gentrification as a Social Justice Issue in HCI,Georgia Institute of Technology,
329,Understanding Law Enforcement Strategies and Needs for Combating Human Trafficking,Georgia Institute of Technology,
348,Engaging Lived and Virtual Realities,Georgia Institute of Technology,
437,Spaces and Traces: Implications of Smart Technology in Public Housing,Georgia Institute of Technology,
493,"Examining the ""Global"" Language of Emojis: Designing for Cultural Representation",Georgia Institute of Technology,
543,Serpentine: A Self-Powered Reversibly Deformable Cord Sensor for Human Input,Georgia Institute of Technology,
543,Serpentine: A Self-Powered Reversibly Deformable Cord Sensor for Human Input,Georgia Institute of Technology,
577,Gamut: A Design Probe to Understand How Data Scientists Understand Machine Learning Models,Georgia Institute of Technology,
607,The Mental Image Revealed by Gaze Tracking,Georgia Institute of Technology,
622,Friend Collaborator Student Manager: How Design of an AI-Driven Game Level Editor Affects Creators,Georgia Institute of Technology,
622,Friend Collaborator Student Manager: How Design of an AI-Driven Game Level Editor Affects Creators,Georgia Institute of Technology,
649,Notjustgirl: Exploring Male-related Eating Disordered Content across Social Media Platforms,Georgia Institute of Technology,
649,Notjustgirl: Exploring Male-related Eating Disordered Content across Social Media Platforms,Georgia Institute of Technology,
682,The Parenting Actor-Network of Latino Immigrants in the United States,Georgia Institute of Technology,
523,Does Being Verified Make You More Credible? Account Verification's Effect on Tweet Credibility,Georgetown University,
523,Does Being Verified Make You More Credible? Account Verification's Effect on Tweet Credibility,Georgetown University,
346,Lost in Style: Gaze-driven Adaptive Aid for VR Navigation,George Mason University,
346,Lost in Style: Gaze-driven Adaptive Aid for VR Navigation,George Mason University,
552,Pose-Guided Level Design,George Mason University,
619,Audible Panorama: Automatic Spatial Audio Generation for Panorama Imagery,George Mason University,
46,Deaf and Hard-of-hearing Individuals' Preferences for Wearable and Mobile Sound Awareness Technologies,Gallaudet University,
465,Overcoming Distractions during Transitions from Break to Work using a Conversational Website-Blocking System,FX Palo Alto Laboratory,
161,Paragraph-based Faded Text Facilitates Reading Comprehension,Future University Hakodate,
161,Paragraph-based Faded Text Facilitates Reading Comprehension,Future University Hakodate,
369,Exploring Factors that Influence Connected Drivers to (Not) Use or Follow Recommended Optimal Routes,Future University Hakodate,
145,Sharing Economy Design Cards,Fuji Xerox,
136,Navigating Ride-Sharing Regulations: How Regulations Changed the 'Gig' of Ride-Sharing for Drivers in Taiwan,Fu-Jen University,
203,Reading Face Reading Health: Exploring Face Reading Technologies for Everyday Health,Fudan University,
203,Reading Face Reading Health: Exploring Face Reading Technologies for Everyday Health,Fudan University,
370,I Bought This for Me to Look More Ordinary: A Study of Blind People Doing Online Shopping,Fudan University,
431,Security Managers Are Not The Enemy Either,Friedrich-Alexander-Universitat Erlangen-Nurnberg,
431,Security Managers Are Not The Enemy Either,Friedrich-Alexander-Universitat Erlangen-Nurnberg,
640,Development of a Checklist for the Prevention of Intradialytic Hypotension in Hemodialysis Care: Design Considerations Based on Activity Theory,Fresenius Medical Care North America,
640,Development of a Checklist for the Prevention of Intradialytic Hypotension in Hemodialysis Care: Design Considerations Based on Activity Theory,Fresenius Medical Care North America,
506,Guideline-Based Evaluation of Web Readability,Free University of Bolzano,
54,How to Work in the Car of the Future? A Neuroergonomical Study Assessing Concentration Performance and Workload Based on Subjective Behavioral and Neurophysiological Insights,Fraunhofer Institute for Industrial Engineering IAO & University of Stuttgart,
54,How to Work in the Car of the Future? A Neuroergonomical Study Assessing Concentration Performance and Workload Based on Subjective Behavioral and Neurophysiological Insights,Fraunhofer Insitute for Industrial Engineering IAO,
7,Connect-to-Connected Worlds: Piloting a Mobile Data-Driven Reflection Tool for an Open-Ended Simulation at a Museum,Fordham University,
595,A Walk on the Child Side: Investigating Parents' and Children's Experience and Perspective on Mobile Technology for Outdoor Child Independent Mobility,Fondazione Bruno Kessler,
49,A Practice-Led Account of the Conceptual Evolution of UX Knowledge,Florida State University,
139,Exploring the Plurality of Black Women's Gameplay Experiences,Florida State University,
479,Turn to the Self in Human-Computer Interaction: Care of the Self in Negotiating the Human-Technology Relationship,Florida State University,
534,MultiTrack: Multi-User Tracking and Activity Recognition Using Commodity WiFi,Florida State University,
214,Developing Accessible Services: Understanding Current Knowledge and Areas for Future Support,FinancialForce,
541,Rehumanized Crowdsourcing: A Labeling Framework Addressing Bias and Ethics in Machine Learning,Figure Eight Inc.,
629,Let's Play Together: Adaptation Guidelines of Board Games for Players with Visual Impairment,Federal University of Ceara,
368,Personal Health Oracle: Explorations of Personalized Predictions in Diabetes Self-Management,Fashion Institute of Technology,
318,Pseudo-Haptic Weight: Changing the Perceived Weight of Virtual Objects By Manipulating Control-Display Ratio,Facebook Reality Labs,
67,When Do People Trust Their Social Groups?,Facebook,
197,Understanding Perceptions of Problematic Facebook Use: When People Experience Negative Life Impact and a Lack of Control,Facebook,
346,Lost in Style: Gaze-driven Adaptive Aid for VR Navigation,Facebook,
514,Design and Evaluation of a Social Media Writing Support Tool for People with Dyslexia,Facebook,
533,An Explanation of Fitts' Law-like Performance in Gaze-Based Selection Tasks Using a Psychophysics Approach,Facebook,
410,Voice-Based Quizzes for Measuring Knowledge Retention in Under-Connected Populations,European Bioinformatics Institute,
367,Geppetto: Enabling Semantic Design of Expressive Robot Behaviors,ETH Zurich,
427,Feeling Fireworks: An Inclusive Tactile Firework Display,ETH Zurich,
489,Gaze-Guided Narratives: Adapting Audio Guide Content to Gaze in Virtual and Real Environments,ETH Zurich,
489,Gaze-Guided Narratives: Adapting Audio Guide Content to Gaze in Virtual and Real Environments,ETH Zurich,
682,The Parenting Actor-Network of Latino Immigrants in the United States,Escuela Superior Politecnica del Litoral & Georgia Institute of Technology,
436,Integrating Multimedia Tools to Enrich Interactions in Live Streaming for Language Learning,Escape Character Inc.,
61,Hackathons as Participatory Design: Iterating Feminist Utopias,Emerson College,
112,The Magic Machine Workshops: Making Personal Design Knowledge,Eindhoven University of Technology & Simon Fraser University,
517,Encoding Materials and Data for Iterative Personalization,Eindhoven University of Technology & Simon Fraser University,
34,Investigating Slowness as a Frame to Design Longer-Term Experiences with Personal Data: A Field Study of Olly,Eindhoven University of Technology,
34,Investigating Slowness as a Frame to Design Longer-Term Experiences with Personal Data: A Field Study of Olly,Eindhoven University of Technology,
35,From HCI to HCI-Amusement: Strategies for Engaging what New Technology Makes Old,Eindhoven University of Technology,
91,Unobtrusively Enhancing Reflection-in-Action of Teachers through Spatially Distributed Ambient Information,Eindhoven University of Technology,
91,Unobtrusively Enhancing Reflection-in-Action of Teachers through Spatially Distributed Ambient Information,Eindhoven University of Technology,
91,Unobtrusively Enhancing Reflection-in-Action of Teachers through Spatially Distributed Ambient Information,Eindhoven University of Technology,
112,The Magic Machine Workshops: Making Personal Design Knowledge,Eindhoven University of Technology,
156,Teachers' Expected and Perceived Gains of Participation in Classroom Based Design Activities,Eindhoven University of Technology,
217,Interpreting the Diversity in Subjective Judgments,Eindhoven University of Technology,
317,Healthy Lies: The Effects of Misrepresenting Player Health Data on Experience Behavior and Performance,Eindhoven University of Technology,
361,Aggregated Visualization of Playtesting Data,Eindhoven University of Technology,
408,Design Considerations for Interactive Office Lighting: Interface Characteristics Shared and Hybrid Control,Eindhoven University of Technology,
408,Design Considerations for Interactive Office Lighting: Interface Characteristics Shared and Hybrid Control,Eindhoven University of Technology,
408,Design Considerations for Interactive Office Lighting: Interface Characteristics Shared and Hybrid Control,Eindhoven University of Technology,
420,"HawkEye â€"" Deploying a Design Fiction Probe",Eindhoven University of Technology,
420,"HawkEye â€"" Deploying a Design Fiction Probe",Eindhoven University of Technology,
517,Encoding Materials and Data for Iterative Personalization,Eindhoven University of Technology,
517,Encoding Materials and Data for Iterative Personalization,Eindhoven University of Technology,
517,Encoding Materials and Data for Iterative Personalization,Eindhoven University of Technology,
668,Beyond Behavior: The Coach's Perspective on Technology in Health Coaching,Eindhoven University of Technology,
105,DataToon: Drawing Dynamic Network Comics With Pen + Touch Interaction,Edinburgh University,
251,Comparing Effectiveness and Engagement of Data Comics and Infographics,Edinburgh University,
69,Pictorial System Usability Scale (P-SUS): Developing an Instrument for Measuring Perceived Usability,ecole Polytechnique Federale de Lausanne,
691,HapTwist: Creating Interactive Haptic Proxies in Virtual Reality Using Low-cost Twistable Artefacts,ecole Polytechnique Federale de Lausanne,
105,DataToon: Drawing Dynamic Network Comics With Pen + Touch Interaction,ecole de Technologie Superieure,
571,Visualizing Uncertainty and Alternatives in Event Sequence Predictions,East China Normal University,
571,Visualizing Uncertainty and Alternatives in Event Sequence Predictions,East China Normal University,
397,Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions,Dundalk Institute of Technology,
397,Managing Multimorbidity: Identifying Design Requirements for a Digital Self-Management Tool to Support Older Adults with Multiple Chronic Conditions,Dundalk Institute of Technology,
47,The Impact of User Characteristics and Preferences on Performance with an Unfamiliar Voice User Interface,Drexel University,
332,Temporal Rhythms and Patterns of Electronic Documentation in Time-Critical Medical Work,Drexel University,
545,Comparing the Effects of Paper and Digital Checklists on Team Performance in Time-Critical Work,Drexel University,
659,Breakdowns in Home-School Collaboration for Behavioral Intervention,Drexel University,
669,Privacy Anonymity and Perceived Risk in Open Collaboration: A Study of Service Providers,Drexel University,
669,Privacy Anonymity and Perceived Risk in Open Collaboration: A Study of Service Providers,Drexel University,
98,Design and Evaluation of Service Robot's Proactivity in Decision-Making Support Process,Dongguk University,
427,Feeling Fireworks: An Inclusive Tactile Firework Display,Disney Research & ETH Zurich,
427,Feeling Fireworks: An Inclusive Tactile Firework Display,Disney Research,
427,Feeling Fireworks: An Inclusive Tactile Firework Display,Disney Research,
665,Measuring and Understanding Photo Sharing Experiences in Social Virtual Reality,Delft University of Technology,
232,What's Happening at that Hip?: Evaluating an On-body Projection based Augmented Reality System for Physiotherapy Classroom,Deakin University,
574,HeatCraft: Designing Playful Experiences with Ingestible Sensors via Localized Thermal Stimuli,Deakin University,
369,Exploring Factors that Influence Connected Drivers to (Not) Use or Follow Recommended Optimal Routes,De La Salle University & Future University Hakodate,
219,Detecting Personality Traits Using Eye-Tracking Data,Data61 - CSIRO & Macquarie University,
219,Detecting Personality Traits Using Eye-Tracking Data,Data61 - CSIRO,
24,EarTouch: Facilitating Smartphone Use for Visually Impaired People in Mobile and Public Scenarios,Dartmouth College,
401,AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits,Dartmouth College,
401,AutoFritz: Autocomplete for Prototyping Virtual Breadboard Circuits,Dartmouth College,
670,Aarnio: Passive Kinesthetic Force Output for Foreground Interactions on an Interactive Chair,Dartmouth College,
670,Aarnio: Passive Kinesthetic Force Output for Foreground Interactions on an Interactive Chair,Dartmouth College,
501,23 Ways to Nudge: A Review of Technology-Mediated Nudging in Human-Computer Interaction,Cyprus University of Technology,
44,Smart and Fermented Cities: An Approach to Placemaking in Urban Informatics,Cyn,
315,Symbiotic Encounters: HCI and Sustainable Agriculture,Cyn,
199,Mixed Reality Remote Collaboration Combining 360 Video and 3D Reconstruction,CSIRO,
123,Evaluating the Impact of Pseudo-Colour and Coordinate System on the Detection of Medication-induced ECG Changes,CRUK Manchester Institute & The Christie NHS Foundation,
422,Understanding the Impact of TVIs on Technology Use and Selection by Children with Visual Impairments,Creighton University,
111,SeeingVR: A Set of Tools to Make Virtual Reality More Accessible to People with Low Vision,Cornell University & Microsoft Research,
68,Concept-Driven Visual Analytics: an Exploratory Study of Model- and Hypothesis-Based Reasoning with Visualizations,Cornell University,
95,Implicit Communication of Actionable Information in Human-AI teams,Cornell University,
108,What.Hack: Engaging Anti-Phishing Training Through a Role-playing Phishing Simulation Game,Cornell University,
237,AI-Mediated Communication: How the Perception that Profile Text was Written by AI Affects Trustworthiness,Cornell University,
237,AI-Mediated Communication: How the Perception that Profile Text was Written by AI Affects Trustworthiness,Cornell University,
237,AI-Mediated Communication: How the Perception that Profile Text was Written by AI Affects Trustworthiness,Cornell University,
275,Cultivating Care through Ambiguity: Lessons from a Service Learning Course,Cornell University,
280,Privacy Power and Invisible Labor on Amazon Mechanical Turk,Cornell University,
301,Social Media TestDrive: Real-World Social Media Education for the Next Generation,Cornell University,
301,Social Media TestDrive: Real-World Social Media Education for the Next Generation,Cornell University,
351,I was really really nervous posting it: Communicating about Invisible Chronic Illnesses across Social Media Platforms,Cornell University,
351,I was really really nervous posting it: Communicating about Invisible Chronic Illnesses across Social Media Platforms,Cornell University,
354,Witchcraft and HCI: Morality,Cornell University,
465,Overcoming Distractions during Transitions from Break to Work using a Conversational Website-Blocking System,Cornell University,
472,Psychologically Inclusive Design: Cues Impact Women's Participation in STEM Education,Cornell University,
480,Engaging High School Students in Cameroon with Exam Practice Quizzes via SMS and WhatsApp,Cornell University,
496,Heimdall: A Remotely Controlled Inspection Workbench For Debugging Microcontroller Projects,Cornell University,
67,When Do People Trust Their Social Groups?,Cornell Tech & Facebook,
67,When Do People Trust Their Social Groups?,Cornell Tech,
178,Everyone Has Some Personal Stuff: Designing to Support Digital Privacy with Shared Mobile Phone Use in Bangladesh,Cornell Tech,
195,Designing Interactive 3D Printed Models with Teachers of the Visually Impaired,Cornell Tech,
195,Designing Interactive 3D Printed Models with Teachers of the Visually Impaired,Cornell Tech,
301,Social Media TestDrive: Real-World Social Media Education for the Next Generation,Cornell Tech,
449,Face and Ecological Validity in Simulations: Lessons from Search-and-Rescue HRI,Cornell Tech,
480,Engaging High School Students in Cameroon with Exam Practice Quizzes via SMS and WhatsApp,Cornell Tech,
496,Heimdall: A Remotely Controlled Inspection Workbench For Debugging Microcontroller Projects,Cornell Tech,
498,Unintended Consonances: Methods to Understand Robot Motor Sound Perception,Cornell Tech,
635,Is Now A Good Time? An Empirical Study of Vehicle-Driver Communication Timing,Cornell Tech,
461,Dynamic Difficulty Adjustment Impact on Players' Confidence,Conservatoire National des Arts et Metiers,
368,Personal Health Oracle: Explorations of Personalized Predictions in Diabetes Self-Management,Columbia University Teachers College,
368,Personal Health Oracle: Explorations of Personalized Predictions in Diabetes Self-Management,Columbia University Medical Center,
368,Personal Health Oracle: Explorations of Personalized Predictions in Diabetes Self-Management,Columbia University Medical Center,
124,Discovering Alternative Treatments for Opioid Use Recovery Using Social Media,Columbia University,
170,VisiBlends: A Flexible Workflow for Visual Blends,Columbia University,
251,Comparing Effectiveness and Engagement of Data Comics and Infographics,Columbia University,
294,Metaphoria: An Algorithmic Companion for Metaphor Creation,Columbia University,
144,In UX We Trust: Investigation of Aesthetics and Usability of Driver-Vehicle Interfaces and Their Impact on the Perception of Automated Driving,Colorado State University,
355,QuizBot: A Dialogue-based Adaptive Learning System for Factual Knowledge,Colby College,
103,Augmentation not Duplication: Considerations for the Design of Digitally-Augmented Comic Books,Coburg University,
65,Increasing the Transparency of Research Papers with Explorable Multiverse Analyses,CNRS – Sorbonne Universite,
271,PickCells: A Physically Reconfigurable Cell-composed Touchscreen,CNRS,
289,Effects of Locomotion and Visual Overview on Spatial Memory when Interacting with Wall Displays,CNRS,
443,Trigger-Action Programming for Personalising Humanoid Robot Behaviour,CNR-ISTI,
44,Smart and Fermented Cities: An Approach to Placemaking in Urban Informatics,Clemson University,
365,Can Privacy Be Satisfying? On Improving Viewer Satisfaction for Privacy-Enhanced Photos Using Aesthetic Transforms,Clemson University,
365,Can Privacy Be Satisfying? On Improving Viewer Satisfaction for Privacy-Enhanced Photos Using Aesthetic Transforms,Clemson University,
271,PickCells: A Physically Reconfigurable Cell-composed Touchscreen,City University of London,
174,Mobi3DSketch: 3D Sketching in Mobile AR,City University of Hong Kong,
691,HapTwist: Creating Interactive Haptic Proxies in Virtual Reality Using Low-cost Twistable Artefacts,City University of Hong Kong,
545,Comparing the Effects of Paper and Digital Checklists on Team Performance in Time-Critical Work,Children's National Medical Center,
399,The Inflatable Cat: Idiosyncratic Ideation of Smart Objects for the Home,Chemnitz University of Technology,
399,The Inflatable Cat: Idiosyncratic Ideation of Smart Objects for the Home,Chemnitz University of Technology,
248,The Design of Social Drones: A Review of Studies on Autonomous Flyers in Inhabited Environments,Chalmers University of Technology,
248,The Design of Social Drones: A Review of Studies on Autonomous Flyers in Inhabited Environments,Chalmers University of Technology,
434,What is Fair Shipping Anyway?: Using Design Fiction to Raise Ethical Awareness in an Industrial Context,Chalmers University of Technology,
453,Designing for Reproducibility: A Qualitative Study of Challenges and Opportunities in High Energy Physics,CERN,
458,Gamification in Science: A Study of Requirements in the Context of Reproducible Research,CERN,
618,NaviBike: Comparing Unimodal Navigation Cues for Child Cyclists,Centrum Wiskunde & Informatica,
665,Measuring and Understanding Photo Sharing Experiences in Social Virtual Reality,Centrum Wiskunde & Informatica,
665,Measuring and Understanding Photo Sharing Experiences in Social Virtual Reality,Centrum Wiskunde & Informatica,
665,Measuring and Understanding Photo Sharing Experiences in Social Virtual Reality,Centrum Wiskunde & Informatica,
41,Toward Algorithmic Accountability in Public Services: A Qualitative Study of Affected Community Perspectives on Algorithmic Decision-making in Child Welfare Services,Carnegie Mellon University & Microsoft Research,
52,BBeep: A Sonic Collision Avoidance System for Blind Travellers and Nearby Pedestrians,Carnegie Mellon University & IBM Research,
37,Geodesy: Self-rising 2.5D Tiles by Printing along 2D Geodesic Closed Path,Carnegie Mellon University & Drexel University,
15,BeamBand: Hand Gesture Sensing with Ultrasonic Beamforming,Carnegie Mellon University,
16,Airport Accessibility and Navigation Assistance for People with Visual Impairments,Carnegie Mellon University,
16,Airport Accessibility and Navigation Assistance for People with Visual Impairments,Carnegie Mellon University,
16,Airport Accessibility and Navigation Assistance for People with Visual Impairments,Carnegie Mellon University,
19,Casual Microtasking: Embedding Microtasks in Facebook,Carnegie Mellon University,
26,Impact of Contextual Factors on Snapchat Public Sharing,Carnegie Mellon University,
31,The Channel Matters: Self-disclosure Reciprocity and Social Support in Online Cancer Support Groups,Carnegie Mellon University,
37,Geodesy: Self-rising 2.5D Tiles by Printing along 2D Geodesic Closed Path,Carnegie Mellon University,
37,Geodesy: Self-rising 2.5D Tiles by Printing along 2D Geodesic Closed Path,Carnegie Mellon University,
